seller_id,delivery_eligible_seller_orders,late_seller_orders,seller_late_rate,seller_late_contribution,seller_gmv,seller_late_gmv,is_low_sample
8c3b533c63cca56240f94f1e3a6b18ef,3,2,0.6666666666666666,0.0003054834275240568,3312.16,1799.6,True
08cdbae123ff67ca4e36d9d641ce0119,4,2,0.5,0.0003054834275240568,3098.99,1799.0,True
ccb83a794700270fde70898fe9ff368b,12,2,0.16666666666666666,0.0003054834275240568,11062.0,1798.0,True
b32be1695eb7ec5f10f72d9610a12527,44,2,0.045454545454545456,0.0003054834275240568,26874.0,1697.0,False
b94cc9f10ddc85e4ba73a6f7974e7101,39,2,0.05128205128205128,0.0003054834275240568,25346.1,1549.8,False
966cb4760537b1404caedd472cc610a5,67,2,0.029850746268656716,0.0003054834275240568,51286.05,1387.0,False
8b8cfc8305aa441e4239358c9f6f2485,15,2,0.13333333333333333,0.0003054834275240568,11892.0,1234.0,True
ad97a199236354e53fcd91a5a913e9a2,16,2,0.125,0.0003054834275240568,13205.9,982.5,True
d32e3909cfb714fb2a6cb092c85b9c5f,10,2,0.2,0.0003054834275240568,2827.9,979.8,True
3361277dc30b7cccdb0c286b24219756,29,2,0.06896551724137931,0.0003054834275240568,3905.05,968.78,True
3078096983cf766a32a06257648502d1,56,2,0.03571428571428571,0.0003054834275240568,8285.42,899.98,False
dd4d95ba2d15c071e6c695e2ef6ce169,4,2,0.5,0.0003054834275240568,1748.0,874.0,True
6a51fc556dab5f766ced6fbc860bc613,24,2,0.08333333333333333,0.0003054834275240568,7577.67,865.8,True
7bac63f6603d382cc8d0832eb6c100a8,19,2,0.10526315789473684,0.0003054834275240568,7751.95,844.0,True
05ff92fedb5be47920fea08e501238b9,57,2,0.03508771929824561,0.0003054834275240568,21992.78,840.0,False
e06f09ec0a4aca210779cf1cfc63cf19,29,2,0.06896551724137931,0.0003054834275240568,5279.49,838.9,True
9de4643a8dbde634fe55621059d92273,72,2,0.027777777777777776,0.0003054834275240568,17560.34,837.97,False
8cc6a0e5738e61a87b03c78b2ba9db4b,23,2,0.08695652173913043,0.0003054834275240568,13312.4,833.8,True
7901646fdd36a55f564ffaf2dbccaaf7,22,2,0.09090909090909091,0.0003054834275240568,11857.08,788.0,True
a1474fd46fd3430168f7ec202da39408,12,2,0.16666666666666666,0.0003054834275240568,2752.5,771.0,True
17eea220a40cc0d2c0c5346379682398,3,2,0.6666666666666666,0.0003054834275240568,1414.98,717.98,True
3e8bd881d92466e63ba9e3e809cd3c50,8,2,0.25,0.0003054834275240568,2242.28,714.79,True
d51e0a403fe2e689ece6c73359d96e12,18,2,0.1111111111111111,0.0003054834275240568,7790.0,693.0,True
04aa0a1c5ce6b222003403a3e11c3cc0,11,2,0.18181818181818182,0.0003054834275240568,5518.0,687.0,True
6e386f64c84e482f0b9abf960797ee1b,29,2,0.06896551724137931,0.0003054834275240568,12938.3,684.0,True
5eeb9c756d9780b96283e5a2ac6da334,9,2,0.2222222222222222,0.0003054834275240568,2471.0,666.0,True
5b35136197710e16ac5e7b7c2bd4ea85,7,2,0.2857142857142857,0.0003054834275240568,3104.2,644.7,True
7586919161935337bf6b6d7ff5779648,11,2,0.18181818181818182,0.0003054834275240568,1664.71,630.9,True
17306570e772e7718c92a562d33f5f1d,27,2,0.07407407407407407,0.0003054834275240568,9669.8,629.8,True
685b870da5b52a710782c9c0fefbeb5b,2,2,1.0,0.0003054834275240568,627.0,627.0,True
656591be56071d4c9ef4e5fee78a578a,7,2,0.2857142857142857,0.0003054834275240568,1702.0,620.0,True
1b7e5006cb25dd23ce8686691013b121,11,2,0.18181818181818182,0.0003054834275240568,2636.74,605.98,True
fcf16b7a8697e559f0123190bb30177d,3,2,0.6666666666666666,0.0003054834275240568,1052.8,601.6,True
700f03c207639c22d933381ff60b35c2,4,2,0.5,0.0003054834275240568,1189.86,599.89,True
31da954dc0855f2495c6310f70a2f931,29,2,0.06896551724137931,0.0003054834275240568,4583.0,598.0,True
1976a05ecf2996d6ffb7b5430e635fe7,8,2,0.25,0.0003054834275240568,1796.2,588.6,True
229c3efbfb0ea2058de4ccdfbc3d784a,118,2,0.01694915254237288,0.0003054834275240568,15744.0,581.0,False
1127b7f2594683f2510f1c2c834a486b,110,2,0.01818181818181818,0.0003054834275240568,6851.33,569.15,False
9449f25aeaf531019b76999ea49a6949,9,2,0.2222222222222222,0.0003054834275240568,2046.45,545.89,True
2d2c62bef4c8ba0dd74e0e228e808539,16,2,0.125,0.0003054834275240568,3749.0,545.0,True
8931a84a914b3fe9b1ddaa4d704947ca,29,2,0.06896551724137931,0.0003054834275240568,4668.3,505.7,True
fa74b2f3287d296e9fbd2cc80f2d1cf1,5,2,0.4,0.0003054834275240568,2459.89,501.8,True
714b9a1332840f257b49f476bea4e341,6,2,0.3333333333333333,0.0003054834275240568,1499.94,499.98,True
b5abf4f36adc043117b4fca82c22984c,8,2,0.25,0.0003054834275240568,1247.8,499.7,True
45ba18c210d42734ec52c0c1c574e9ee,35,2,0.05714285714285714,0.0003054834275240568,5589.13,493.88,False
5b581417df4480f632484ba681e53944,11,2,0.18181818181818182,0.0003054834275240568,1790.6,477.9,True
7202e2ba20579a9bd1acb29e61fe71f6,51,2,0.0392156862745098,0.0003054834275240568,12750.5,474.8,False
76d64c4aca3a7baf218bf93ef7fa768d,64,2,0.03125,0.0003054834275240568,16911.8,469.9,False
31344c16881c08a8a72c6d2eb29918c1,42,2,0.047619047619047616,0.0003054834275240568,9615.7,469.8,False
8090490573c6c0aa343a7231ebcb8c86,26,2,0.07692307692307693,0.0003054834275240568,3871.12,466.08,True
aced59e9b31ef866a94f9e7f29d8d418,61,2,0.03278688524590164,0.0003054834275240568,7268.5,453.0,False
d17f467e4bf608a510c20d82f4ba3b6b,11,2,0.18181818181818182,0.0003054834275240568,3021.66,447.89,True
13d058e4eeac2ce8217660b2f8a05812,22,2,0.09090909090909091,0.0003054834275240568,3829.77,439.98,True
54c04bdb5ec46762f8f08c7e8f86ed4a,18,2,0.1111111111111111,0.0003054834275240568,3281.66,434.8,True
4091f77d8c768fc3e81c20761471761d,8,2,0.25,0.0003054834275240568,1079.0,428.0,True
a2e874074c877c5a05abae80ad6e488f,40,2,0.05,0.0003054834275240568,8071.98,427.22,False
81336a0f57a33776419727a300249e90,15,2,0.13333333333333333,0.0003054834275240568,1374.85,419.7,True
f125f3a310c2e5f822d116147de1e474,16,2,0.125,0.0003054834275240568,2761.4,412.3,True
218f991754f360af9c2daa5e0b8e990c,14,2,0.14285714285714285,0.0003054834275240568,3554.32,399.8,True
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,2,0.08695652173913043,0.0003054834275240568,2580.0,396.0,True
bd23da7354813347129d751591d1a6e2,86,2,0.023255813953488372,0.0003054834275240568,10544.3,379.8,False
c878515173c84a492ebe50d6b493230b,9,2,0.2222222222222222,0.0003054834275240568,1118.84,377.98,True
83deb69e889cf80f82be1dc6d5f2d486,40,2,0.05,0.0003054834275240568,5363.01,364.8,False
b39d7fe263ef469605dbb32608aee0af,43,2,0.046511627906976744,0.0003054834275240568,5193.1,364.8,False
63b464dbf392c7b80d12d932fa7cafed,36,2,0.05555555555555555,0.0003054834275240568,6781.0,358.0,False
abcd2cb37d46c2c8fb1bf071c859fc5b,44,2,0.045454545454545456,0.0003054834275240568,4880.22,356.7,False
4c8b8048e33af2bf94f2eb547746a916,19,2,0.10526315789473684,0.0003054834275240568,2020.73,348.6,True
9906e7aa42a3c067b7c9a564d01c4320,12,2,0.16666666666666666,0.0003054834275240568,2619.0,340.6,True
53d00c40e32aeb924a84ce72b1af869d,17,2,0.11764705882352941,0.0003054834275240568,2165.85,340.0,True
f4db9b37944bcb8873e6b456ee190bbf,21,2,0.09523809523809523,0.0003054834275240568,3409.78,339.98,True
b55638ad525e906c698fa2ce742c1742,11,2,0.18181818181818182,0.0003054834275240568,1094.8,339.0,True
c66dccfb3f109511246da627dd5a2498,44,2,0.045454545454545456,0.0003054834275240568,12708.55,336.9,False
9e6229250fedbe05838fef417b74e7fb,73,2,0.0273972602739726,0.0003054834275240568,13132.2,329.8,False
9f50216bfd01913736a55a11b55ea842,17,2,0.11764705882352941,0.0003054834275240568,1354.0,329.0,True
7daca0837f033a41a6f3428c18657533,7,2,0.2857142857142857,0.0003054834275240568,1228.98,322.09,True
fcdd820084f17e9982427971e4e9d47f,16,2,0.125,0.0003054834275240568,4783.99,320.0,True
7dc8c42cc750eeafea6c85712ffee9bf,41,2,0.04878048780487805,0.0003054834275240568,6409.68,319.98,False
c864036feaab8c1659f65ea4faebe1da,58,2,0.034482758620689655,0.0003054834275240568,10454.2,319.8,False
276677b5d08786d5dce7c2149dcce48b,31,2,0.06451612903225806,0.0003054834275240568,3522.0,311.8,False
edf96ef93ed595084bbcbd9224bd2894,25,2,0.08,0.0003054834275240568,3757.0,308.0,True
cb5df0dcb9e280b1780e9d589889f2c7,11,2,0.18181818181818182,0.0003054834275240568,2934.72,307.98,True
a13580f0e8f782b7a543885a0ef99f08,10,2,0.2,0.0003054834275240568,1304.9,299.98,True
7f2617c58d5d06806987308b45654351,22,2,0.09090909090909091,0.0003054834275240568,3656.8,299.8,True
39d54ff918774174706fb065d7f9dc07,22,2,0.09090909090909091,0.0003054834275240568,1593.59,294.0,True
cd6efc47efaabf134f8bdb654e10b4f1,31,2,0.06451612903225806,0.0003054834275240568,4158.55,290.0,False
df560393f3a51e74553ab94004ba5c87,26,2,0.07692307692307693,0.0003054834275240568,3661.18,289.8,True
b4a476fbd28de64b1e347abf9089366a,30,2,0.06666666666666667,0.0003054834275240568,5724.04,288.25,False
516e7738bd8f735ac19a010ee5450d8d,74,2,0.02702702702702703,0.0003054834275240568,6643.09,281.0,False
99002261c568a84cce14d43fcffb43ea,36,2,0.05555555555555555,0.0003054834275240568,4088.0,280.0,False
198c7ea11960a9844b544d9bcdca860c,25,2,0.08,0.0003054834275240568,1733.75,279.98,True
c522be04e020c1e7b79f3acff36513d5,6,2,0.3333333333333333,0.0003054834275240568,739.93,279.98,True
ffeee66ac5d5a62fe688b9d26f83f534,14,2,0.14285714285714285,0.0003054834275240568,1839.86,279.98,True
b92e3c8f9738272ff7c59e111e108d7c,62,2,0.03225806451612903,0.0003054834275240568,8231.09,279.8,False
0aea4c6ae1505b3228ddf3dd7822ee5b,8,2,0.25,0.0003054834275240568,1427.91,277.98,True
6f229cc508fc6915ed5c499efd93baa4,13,2,0.15384615384615385,0.0003054834275240568,2654.8,268.4,True
655220df33262c7e0c4949a147366f94,13,2,0.15384615384615385,0.0003054834275240568,2245.0,268.0,True
44f091b5abab8018f682fce8124b85e5,3,2,0.6666666666666666,0.0003054834275240568,1680.1,264.4,True
55bb6fe5bebe5012e2d7d9928e1128ff,15,2,0.13333333333333333,0.0003054834275240568,1816.55,264.0,True
ca4b77513ac2040591b0d8fae6958380,14,2,0.14285714285714285,0.0003054834275240568,1772.45,263.05,True
5b179e9e8cc7ab6fd113a46ca584da81,34,2,0.058823529411764705,0.0003054834275240568,5173.5,261.9,False
fcb5ace8bcc92f75707dc0f01a27d269,59,2,0.03389830508474576,0.0003054834275240568,8318.63,256.85,False
e7d5b006eb624f13074497221eb37807,28,2,0.07142857142857142,0.0003054834275240568,3478.93,255.8,True
8b2492b7ff4468839593fafeed55bad9,29,2,0.06896551724137931,0.0003054834275240568,3660.08,250.81,True
bce6a5ecf98e99fd2a8868b15c51f04b,14,2,0.14285714285714285,0.0003054834275240568,3464.9,250.0,True
271c58a1d139c45eaf3316107c6d3a3b,27,2,0.07407407407407407,0.0003054834275240568,3897.52,249.89,True
ac3508719a1d8f5b7614b798f70af136,101,2,0.019801980198019802,0.0003054834275240568,12775.84,249.7,False
20b54c376b794ed028df09a3cd88e8dc,7,2,0.2857142857142857,0.0003054834275240568,1342.95,241.4,True
5ee7fd217d08dfe5d3e2f51f96a12c9a,9,2,0.2222222222222222,0.0003054834275240568,1165.5,239.9,True
b8555308bfdb4ca1ed54325a58da9a97,26,2,0.07692307692307693,0.0003054834275240568,3047.2,239.8,True
289cdb325fb7e7f891c38608bf9e0962,109,2,0.01834862385321101,0.0003054834275240568,13544.95,236.7,False
ecccfa2bb93b34a3bf033cc5d1dcdc69,12,2,0.16666666666666666,0.0003054834275240568,1338.64,234.87,True
062ce95fa2ad4dfaedfc79260130565f,54,2,0.037037037037037035,0.0003054834275240568,7521.0,231.8,False
7d456afc660226829370f3173d14520c,55,2,0.03636363636363636,0.0003054834275240568,8338.25,231.0,False
afe0067131b73e40875c9b6c10bd2e21,45,2,0.044444444444444446,0.0003054834275240568,5130.4,229.8,False
e5e33c0d8e7e002f398f5dc4cbbb338f,26,2,0.07692307692307693,0.0003054834275240568,6698.7,227.45,True
3ab971ce71839580d2ae5b4e40fe8044,35,2,0.05714285714285714,0.0003054834275240568,5002.9,224.0,False
c6bda72e4dbf5c5866b13cb1810c6d03,59,2,0.03389830508474576,0.0003054834275240568,14059.38,219.8,False
977f9f63dd360c2a32ece2f93ad6d306,23,2,0.08695652173913043,0.0003054834275240568,2858.87,219.7,True
082e0bf4cb865a6533b1e8e498cc0255,11,2,0.18181818181818182,0.0003054834275240568,2073.3,214.0,True
6c7d50c24b3ccd2fd83b44d8bb34e073,112,2,0.017857142857142856,0.0003054834275240568,8699.34,212.99,False
b33aaadd1a8891d2dfef0c4c3bdf0371,16,2,0.125,0.0003054834275240568,1504.0,210.0,True
f615fe7efbef0f4f08fd3086bc7a3e60,22,2,0.09090909090909091,0.0003054834275240568,2359.27,209.7,True
afa6714acee029b2dfdf357e5579cc03,16,2,0.125,0.0003054834275240568,3220.76,204.98,True
c013e57c075a06e5b5c48ee03c525719,42,2,0.047619047619047616,0.0003054834275240568,1971.55,203.97,False
ab3e0c171fe84a7ba7de130f19cfb485,6,2,0.3333333333333333,0.0003054834275240568,863.42,199.78,True
d8dd176509baa37f359644d082bf7f7b,2,2,1.0,0.0003054834275240568,198.0,198.0,True
6cd68b3ed6d59aaa9fece558ad360c0a,149,2,0.013422818791946308,0.0003054834275240568,11188.57,197.8,False
33a6f4b1e7cdc205511e76ba1b6e0186,105,2,0.01904761904761905,0.0003054834275240568,10295.01,194.99,False
411f3b52d857390502ee4e4d5ceabc2d,21,2,0.09523809523809523,0.0003054834275240568,1804.01,194.93,True
36890be00bbfc1cdb9a4a38a6af05a69,13,2,0.15384615384615385,0.0003054834275240568,1361.3,194.2,True
157c3e4b42f81ac4a44e8b1ca2fe9876,23,2,0.08695652173913043,0.0003054834275240568,2548.5,194.0,True
c42fd8e4d47dfb18ce5222f2dd7752f9,7,2,0.2857142857142857,0.0003054834275240568,466.99,193.99,True
cb3dd9ce66268c7a3ca7241ac70ab58c,48,2,0.041666666666666664,0.0003054834275240568,2879.76,193.8,False
43f8c9950d11ecd03a0304a49e010da6,41,2,0.04878048780487805,0.0003054834275240568,4249.59,191.98,False
bc07d855eac23aab5ac8a120f21d16b2,11,2,0.18181818181818182,0.0003054834275240568,1283.11,191.5,True
1c40343cc5d18c2d8248ac2f3366de34,21,2,0.09523809523809523,0.0003054834275240568,2461.41,191.2,True
f789d2c4f2c2eb38fc4373e7a4b35264,44,2,0.045454545454545456,0.0003054834275240568,4864.24,189.98,False
8bd0e3abda539b9479c4b44a691be1ec,6,2,0.3333333333333333,0.0003054834275240568,596.55,183.79,True
066a6914e1ebf3ea95a216c73a986b91,66,2,0.030303030303030304,0.0003054834275240568,9410.38,182.3,False
f61c63d13f7cd800549d5acdd390ae72,26,2,0.07692307692307693,0.0003054834275240568,3072.3,182.0,True
0432ead42b6c8a0bdf68154add917fdf,82,2,0.024390243902439025,0.0003054834275240568,7792.1,179.8,False
1352e06ae67b410cdae0b2a22361167b,2,2,1.0,0.0003054834275240568,696.0,178.0,True
9646c3513289980f17226a2fc4720dbd,69,2,0.028985507246376812,0.0003054834275240568,3039.3,178.0,False
8d79c8a04e42d722a75097ce5cbcf2ef,26,2,0.07692307692307693,0.0003054834275240568,2777.72,165.22,True
392e0502231ae2f8b29994ef6398cd77,17,2,0.11764705882352941,0.0003054834275240568,1871.7,154.8,True
30a2f535bb48308f991d0b9ad4a8c4bb,71,2,0.028169014084507043,0.0003054834275240568,4731.3,154.7,False
eebb3372362aa9a46975164bed19a7e7,4,2,0.5,0.0003054834275240568,591.92,147.98,True
3935fe5fe0f82787a9dcb8deb62be09d,16,2,0.125,0.0003054834275240568,1681.69,147.39,True
bcc9dd23e2a8bd8267cf92b19304a1b9,3,2,0.6666666666666666,0.0003054834275240568,202.79,145.8,True
00720abe85ba0859807595bbf045a33b,13,2,0.15384615384615385,0.0003054834275240568,1007.5,145.5,True
2379bdc3888025689a9deb7b141507d5,9,2,0.2222222222222222,0.0003054834275240568,999.5,143.9,True
ce27a3cc3c8cc1ea79d11e561e9bebb6,122,2,0.01639344262295082,0.0003054834275240568,10682.65,142.98,False
5b07547f10dd980738a1a27f685af669,13,2,0.15384615384615385,0.0003054834275240568,1134.6,139.8,True
851773c885feb5e2da3b4f82bc2b17ce,10,2,0.2,0.0003054834275240568,585.3,139.8,True
f22a247b79dd22ecd91dc8e3b2a1b07c,8,2,0.25,0.0003054834275240568,439.94,138.99,True
dc8798cbf453b7e0f98745e396cc5616,35,2,0.05714285714285714,0.0003054834275240568,2056.3,134.7,False
70849ca4f400aaabb62cb7462a6f1428,12,2,0.16666666666666666,0.0003054834275240568,909.58,129.88,True
8a432f4e5b471f8da497d7dc517666e2,95,2,0.021052631578947368,0.0003054834275240568,7555.0,128.0,False
376a891762bbdecbc02b4b6adec3fdda,57,2,0.03508771929824561,0.0003054834275240568,6406.23,127.0,False
e1b12447a7563944843191754aeb5562,9,2,0.2222222222222222,0.0003054834275240568,472.46,126.99,True
9674754b5a0cb32b638cec001178f799,84,2,0.023809523809523808,0.0003054834275240568,5069.92,126.28,False
b64d51f0435e884e8de603b1655155ae,17,2,0.11764705882352941,0.0003054834275240568,416.18,123.09,True
870d0118f7a9d85960f29ad89d5d989a,45,2,0.044444444444444446,0.0003054834275240568,3157.2,120.7,False
be1e9e378700cecaa4ebf71433d7915c,2,2,1.0,0.0003054834275240568,119.89,119.89,True
39c763cca83e654764b7a4a650fb9b7c,11,2,0.18181818181818182,0.0003054834275240568,761.0,118.0,True
fb89df7f89fd1b8f03fa2acca1ba7364,22,2,0.09090909090909091,0.0003054834275240568,2220.0,118.0,True
8d92f3ea807b89465643c219455e7369,3,2,0.6666666666666666,0.0003054834275240568,121.2,117.3,True
79565f7d5603b24ddf07ade262547f2f,7,2,0.2857142857142857,0.0003054834275240568,385.0,116.0,True
d9e7e7778b32987280a6f2cb9a39c57d,11,2,0.18181818181818182,0.0003054834275240568,722.5,112.0,True
863d2ebcd347ce4922de7a0f9a5581d6,17,2,0.11764705882352941,0.0003054834275240568,1382.36,111.3,True
20d83f3ef0e6925fd74bfd59170babf7,40,2,0.05,0.0003054834275240568,2903.6,109.8,False
c794dab4928dd97beb41d05514441e86,16,2,0.125,0.0003054834275240568,1312.4,107.5,True
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,15,2,0.13333333333333333,0.0003054834275240568,1567.9,107.0,True
bf84056e679dbe9c69929847a40e338f,35,2,0.05714285714285714,0.0003054834275240568,2024.04,105.25,False
a36b125ac6d5fdbc7f50de85c9157bdc,23,2,0.08695652173913043,0.0003054834275240568,1843.64,104.98,True
bc47d5d1490df2b36add65d733eafaba,21,2,0.09523809523809523,0.0003054834275240568,1004.8,102.5,True
8a40ae794fa3f9892cee24bd5af0488b,6,2,0.3333333333333333,0.0003054834275240568,739.85,99.98,True
95f83f51203c626648c875dd41874c7f,50,2,0.04,0.0003054834275240568,3217.46,99.89,False
2dcf93836ae3ce0d7c93e2f10876467a,9,2,0.2222222222222222,0.0003054834275240568,1443.8,99.8,True
78c99c6dff4eeae5be99bf635ed21e3f,31,2,0.06451612903225806,0.0003054834275240568,2030.88,97.9,False
b87a7ea0c30fad2dd6781b74a0064859,9,2,0.2222222222222222,0.0003054834275240568,515.4,97.5,True
b56906f7fd1696e043f1bcce164c487b,40,2,0.05,0.0003054834275240568,2148.49,97.49,False
ef2fbc2b607d8492bcffe657a4645434,19,2,0.10526315789473684,0.0003054834275240568,970.8,96.8,True
d1ef48b38baca7e831711c4a0aeb398f,28,2,0.07142857142857142,0.0003054834275240568,1469.12,90.3,True
be8e909810184b9b19e886129149d8e5,15,2,0.13333333333333333,0.0003054834275240568,629.85,89.98,True
2aa3443d7bf9d9bb11133f420d75e083,10,2,0.2,0.0003054834275240568,647.0,89.8,True
31be790e64fc99f8ff48ec2bd18a3104,6,2,0.3333333333333333,0.0003054834275240568,241.4,89.8,True
e3a386fc36e22064434e1fa256f6a9fa,16,2,0.125,0.0003054834275240568,793.9,89.3,True
2a6fbeaa7ab9e5d59a35841a8da71ce4,30,2,0.06666666666666667,0.0003054834275240568,1632.79,88.9,False
76c47a299e4a8fe992316a85865acbe9,6,2,0.3333333333333333,0.0003054834275240568,1024.46,85.96,True
2bf28e311bba65237358230cabac3f15,7,2,0.2857142857142857,0.0003054834275240568,294.0,85.0,True
709e16e2b25c7474d980076c6bfc4806,60,2,0.03333333333333333,0.0003054834275240568,5151.9,80.8,False
cce6ab8d1682639fe45ab70234f1665f,61,2,0.03278688524590164,0.0003054834275240568,2522.7,80.0,False
0afccdb8a34ee5c79f7c06faf2b4d56e,24,2,0.08333333333333333,0.0003054834275240568,1225.5,79.8,True
d3674f271c91f824f82d24d92011f669,20,2,0.1,0.0003054834275240568,1718.3,79.8,True
e5bd51692380fd8cabb19b756b95e714,2,2,1.0,0.0003054834275240568,119.7,79.8,True
d4e12e7884759a14fa0f5f896c791cae,29,2,0.06896551724137931,0.0003054834275240568,1400.0,76.7,True
768a86e36ad6aae3d03ee3c6433d61df,17,2,0.11764705882352941,0.0003054834275240568,587.46,74.82,True
52f0fe436a347ddad7ed5f9aa4e27eaa,19,2,0.10526315789473684,0.0003054834275240568,1484.37,72.98,True
0ea22c1cfbdc755f86b9b54b39c16043,234,2,0.008547008547008548,0.0003054834275240568,10711.7,69.8,False
259f7b5e6e482c230e5bfaa670b6bb8f,136,2,0.014705882352941176,0.0003054834275240568,8526.04,69.8,False
b5e3e38609125694d2ea2417522a60b7,16,2,0.125,0.0003054834275240568,995.04,67.98,True
bd15ee794d5e640d9dd71b665b2ab15b,12,2,0.16666666666666666,0.0003054834275240568,374.8,67.8,True
579891617139df7d8671d373f0669622,8,2,0.25,0.0003054834275240568,280.3,62.8,True
8bb48dc19fccaa8613b6229bf7f452a2,82,2,0.024390243902439025,0.0003054834275240568,4190.72,62.4,False
6a8a889bde935bafa76d7848782dfaf9,26,2,0.07692307692307693,0.0003054834275240568,860.82,60.0,True
6ee85be3693ed79a8e80718743d80655,5,2,0.4,0.0003054834275240568,484.5,59.0,True
1838dd9b8977065acf51d95e0053ea7a,62,2,0.03225806451612903,0.0003054834275240568,2820.3,58.8,False
0249d282d911d23cb8b869ab49c99f53,11,2,0.18181818181818182,0.0003054834275240568,393.0,58.0,True
750303a20e9c56b2a6bc45cdce0b897d,53,2,0.03773584905660377,0.0003054834275240568,8085.0,57.8,False
e63e8bfa530fb16910dd6956e592bb81,41,2,0.04878048780487805,0.0003054834275240568,1311.7,57.8,False
729b2d09b2a0bdab221076327f13d050,48,2,0.041666666666666664,0.0003054834275240568,1822.11,52.89,False
85cc55e048b6bcc90c75afe7f0e72f72,9,2,0.2222222222222222,0.0003054834275240568,308.28,49.8,True
25cf099de44674fde97473224f9d59ab,50,2,0.04,0.0003054834275240568,1654.36,45.0,False
113e3a788b935f48aad63e1c41dac1bd,39,2,0.05128205128205128,0.0003054834275240568,847.35,44.88,False
75fbb52eda0cbc24f479d3b2fbfa8d3e,38,2,0.05263157894736842,0.0003054834275240568,1130.99,39.8,False
6d988d6174a2c27441597174f8905515,19,2,0.10526315789473684,0.0003054834275240568,371.73,37.9,True
bbaff50f3b708fda865918715276cd87,12,2,0.16666666666666666,0.0003054834275240568,449.7,37.2,True
116ccb1a1604bc88e4d234a8c23f33de,61,2,0.03278688524590164,0.0003054834275240568,2004.89,36.0,False
5f3ae9136c875522250f8184f253413a,42,2,0.047619047619047616,0.0003054834275240568,1158.0,34.85,False
cd06602b43d8800bd0afad514919d35c,43,2,0.046511627906976744,0.0003054834275240568,2588.07,25.9,False
08d2d642cf72b622b14dde1d2f5eb2f5,16,2,0.125,0.0003054834275240568,914.0,25.4,True
4e85b538b0dad58852641540686d0e14,4,2,0.5,0.0003054834275240568,361.98,22.18,True
80ceebb4ee9b31afb6c6a916a574a1e2,1,1,1.0,0.0001527417137620284,6729.0,6729.0,True
6bd69102ab48df500790a8cecfc285c2,5,1,0.2,0.0001527417137620284,8070.0,2990.0,True
a4b6b9b992b46e9ef863637af96e04bc,6,1,0.16666666666666666,0.0001527417137620284,7147.0,2690.0,True
c004e5ea15737026cecaee0447e00b75,1,1,1.0,0.0001527417137620284,4700.0,2350.0,True
c500367424994318b9e779ff1ae9a330,9,1,0.1111111111111111,0.0001527417137620284,4346.4,2199.0,True
b4f8921fcc4ff77b66bea6dda43dcd51,18,1,0.05555555555555555,0.0001527417137620284,11395.05,1999.98,True
d23019c84ffae2d5ef2270367b8605fc,39,1,0.02564102564102564,0.0001527417137620284,29205.1,1997.0,False
fce62094ffe6a4009188ec44e681dfdd,4,1,0.25,0.0001527417137620284,2969.7,1995.0,True
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,1,0.08333333333333333,0.0001527417137620284,23168.0,1780.0,True
f6122bc84774df1b372bdb3bb88ddb9f,3,1,0.3333333333333333,0.0001527417137620284,4799.87,1749.99,True
5d378b73ab7dd6f0418d743e5dcb0bd1,6,1,0.16666666666666666,0.0001527417137620284,13243.0,1699.0,True
039e6ad9dae79614493083e241147386,5,1,0.2,0.0001527417137620284,12925.0,1670.0,True
cf8ab1616079e2793aa29d524df01bb1,6,1,0.16666666666666666,0.0001527417137620284,14391.0,1599.0,True
c7b7db6c8f3c64a7cc1afa634db21d50,1,1,1.0,0.0001527417137620284,1489.0,1489.0,True
87b740daf17b5d1be335a64164ec6842,11,1,0.09090909090909091,0.0001527417137620284,14699.87,1399.99,True
c3acdfac4e3e97ff87529454fbc03642,12,1,0.08333333333333333,0.0001527417137620284,16788.0,1399.0,True
180c3376aff0e43dd5788709df48a843,5,1,0.2,0.0001527417137620284,4513.0,1380.0,True
a6bd7d1ccdac48c6b33b28596b7eb122,15,1,0.06666666666666667,0.0001527417137620284,14368.61,1350.0,True
9b522ba7eae9e1d04082f267144583cc,3,1,0.3333333333333333,0.0001527417137620284,1507.6,1259.0,True
6061155addc1e54b4cfb51c1c2a32ad8,28,1,0.03571428571428571,0.0001527417137620284,15633.4,1240.0,True
d03698c2efd04a549382afa6623e27fb,18,1,0.05555555555555555,0.0001527417137620284,8865.47,1005.63,True
15fa791d5e017f66402dc28c44480657,8,1,0.125,0.0001527417137620284,1802.0,979.0,True
8e670472e453ba34a379331513d6aab1,1,1,1.0,0.0001527417137620284,975.0,975.0,True
aeb36d67f1414f234d42a29e27cf1f17,4,1,0.25,0.0001527417137620284,3263.8,949.9,True
327b89b872c14d1c0be7235ef4871685,3,1,0.3333333333333333,0.0001527417137620284,1177.0,949.0,True
33c51922b6e3c16b24a8f28e5833c99d,18,1,0.05555555555555555,0.0001527417137620284,6657.87,916.0,True
d624126b9206f595fb3fbb6ba03b28a8,23,1,0.043478260869565216,0.0001527417137620284,7198.8,899.0,True
38874e327ce94d11390b96eb42d61928,6,1,0.16666666666666666,0.0001527417137620284,3779.94,849.99,True
8476243f92442881ddd5b578975cf115,12,1,0.08333333333333333,0.0001527417137620284,7838.0,829.0,True
282c7480173bb9c01dd41cc739fec010,5,1,0.2,0.0001527417137620284,4274.2,819.9,True
